reporting_month,sales_month,platform,country,artist_name,release_title,upc,track_title,isrc,quantity,unit_price,revenue,currency,sales_type
2025-02,2025-02,Spotify,Argentina,Crystal Beats,Digital Dreams,5146270482810,Cyber Groove,US-AMR-25-00046,368,0.0032,1.18,USD,Stream
2025-01,2025-01,Soundcloud,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,4696,0.0045,21.13,USD,Stream
2025-02,2025-02,YouTube UGC,United States,Crystal Beats,Digital Dreams,5146270482810,Pulse Reactor,US-AMR-25-00051,6157,0.0014,8.62,USD,Creation
2025-03,2025-03,Spotify,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,2557,0.006,15.34,USD,Stream
2025-01,2025-01,JioSaavn,India,Crystal Beats,Synthetic Waves,4893252880959,Wave Rider,US-AMR-25-00055,2616,0.002,5.23,USD,Stream
2025-01,2025-01,Apple Music,United Kingdom,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,1887,0.0102,19.25,USD,Stream
2025-02,2025-02,Spotify,United States,Neon Sky,Starlight Parade,4330365414584,Starlight Parade,US-AMR-25-00128,5528,0.0059,32.62,USD,Stream
2025-02,2025-02,Soundcloud,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,1149,0.0043,4.94,USD,Stream
2025-01,2025-01,Spotify,Germany,Electric Avenue,Voltage Highway,6474687234302,High Voltage,US-AMR-25-00081,6014,0.0062,37.29,USD,Stream
2025-02,2025-02,YouTube Official Content,Belgium,Midnight Echo,Nocturnal Whispers,6247317810807,Nighttime Secrets,US-AMR-25-00079,10305,0.0031,31.95,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,2611,0.0045,11.75,USD,Stream
2025-02,2025-02,TikTok,South Korea,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,4781,0.0011,5.26,USD,Creation
2025-03,2025-03,Spotify,United States,Crystal Beats,Crystal Energy,8346578713310,Electric Crystals,US-AMR-25-00065,1016,0.0061,6.2,USD,Stream
2025-01,2025-01,Spotify,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,1180,0.006,7.08,USD,Stream
2025-03,2025-03,Spotify,France,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,2260,0.005,11.3,USD,Stream
2025-01,2025-01,Spotify,Australia,Wild Horizon,Dust & Freedom,9091699854358,Burning Miles,US-AMR-25-00099,759,0.0061,4.63,USD,Stream
2025-01,2025-01,Apple Music,Japan,Wild Horizon,Roadside Ballads,3462475107993,Road Ballad,US-AMR-25-00103,778,0.0106,8.25,USD,Stream
2025-03,2025-03,Spotify,Other,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,2491,0.0038,9.47,USD,Stream
2025-03,2025-03,Soundcloud,United States,Wild Horizon,Endless Journey,2784980841249,Forever Road,US-AMR-25-00104,3440,0.0047,16.17,USD,Stream
2025-03,2025-03,Apple Music,Other,Neon Sky,City Reflections,6342160733751,Neon Rain,US-AMR-25-00124,1044,0.0068,7.1,USD,Stream
2025-01,2025-01,Melon,Japan,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,4717,0.0046,21.7,USD,Stream
2025-02,2025-02,Spotify,Jamaica,Crystal Beats,Digital Dreams,5146270482810,Digital Reflection,US-AMR-25-00050,4072,0.0039,15.88,USD,Stream
2025-02,2025-02,Spotify,Germany,Amy Winters,Whispering Winds,3056413953768,Frozen Tears,US-AMR-25-00037,3435,0.0062,21.3,USD,Stream
2025-01,2025-01,YouTube UGC,Poland,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,7337,0.0011,8.07,USD,Creation
2025-01,2025-01,Soundcloud,United States,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,3055,0.0043,13.14,USD,Stream
2025-01,2025-01,Spotify,United States,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,7844,0.0062,48.63,USD,Stream
2025-01,2025-01,Spotify,United States,Wild Horizon,Roadside Ballads,3462475107993,Countryside Tales,US-AMR-25-00101,1414,0.0061,8.63,USD,Stream
2025-01,2025-01,Deezer,China,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,6169,0.0042,25.91,USD,Stream
2025-02,2025-02,Apple Music,Netherlands,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,3108,0.0091,28.28,USD,Stream
2025-01,2025-01,Spotify,Australia,Wild Horizon,Endless Journey,2784980841249,Burning Miles,US-AMR-25-00099,1262,0.0063,7.95,USD,Stream
2025-03,2025-03,Spotify,Germany,Wild Horizon,Roadside Ballads,3462475107993,Road Ballad,US-AMR-25-00103,1758,0.0057,10.02,USD,Stream
2025-02,2025-02,Spotify,Australia,Crystal Beats,Bassline Revolution,1822782489632,Neon Hearts,US-AMR-25-00052,1848,0.0058,10.72,USD,Stream
2025-02,2025-02,Deezer,United Kingdom,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,3013,0.006,18.08,USD,Stream
2025-02,2025-02,Spotify,Brazil,Neon Sky,Skyline Echoes,8262045053317,Skyline Dreams,US-AMR-25-00123,907,0.0031,2.81,USD,Stream
2025-03,2025-03,Apple Music,United States,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,9843,0.0107,105.32,USD,Stream
2025-02,2025-02,Spotify,Germany,Electric Avenue,Night Drive,9805009788208,Midnight Highway,US-AMR-25-00088,7656,0.0058,44.4,USD,Stream
2025-03,2025-03,Apple Music,Malaysia,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,2171,0.0055,11.94,USD,Stream
2025-03,2025-03,Spotify,Australia,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,5464,0.006,32.78,USD,Stream
2025-02,2025-02,Apple Music,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,399,0.0102,4.07,USD,Stream
2025-02,2025-02,Apple Music,United States,Crystal Beats,Crystal Energy,8346578713310,Pulse Reactor,US-AMR-25-00051,6223,0.0109,67.83,USD,Stream
2025-02,2025-02,TikTok,United States,John Legend,Late Night Grooves,133890838634,Nightfall Serenade,US-AMR-25-00009,10419,0.0012,12.5,USD,Creation
2025-02,2025-02,YouTube UGC,United States,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,5466,0.0015,8.2,USD,Creation
2025-02,2025-02,TikTok,Italy,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,5864,0.0009,5.28,USD,Creation
2025-03,2025-03,Apple Music,Canada,John Legend,The Legend Continues,1849593103410,Final Encore,US-AMR-25-00022,8423,0.011,92.65,USD,Stream
2025-02,2025-02,Spotify,Brazil,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,756,0.0032,2.42,USD,Stream
2025-02,2025-02,Spotify,United States,Crystal Beats,Synthetic Waves,4893252880959,Wave Rider,US-AMR-25-00055,4518,0.006,27.11,USD,Stream
2025-02,2025-02,Spotify,United Kingdom,John Legend,Late Night Grooves,133890838634,Timeless Love,US-AMR-25-00011,9486,0.0063,59.76,USD,Stream
2025-03,2025-03,Apple Music,Canada,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,2434,0.0106,25.8,USD,Stream
2025-02,2025-02,Spotify,Canada,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,9940,0.006,59.64,USD,Stream
2025-01,2025-01,Spotify,Italy,Crystal Beats,Bassline Revolution,1822782489632,Final Bassline,US-AMR-25-00062,3795,0.0042,15.94,USD,Stream
2025-02,2025-02,YouTube UGC,Spain,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,1580,0.0012,1.9,USD,Creation
2025-02,2025-02,Spotify,United States,John Legend,Blue Moon Serenade,1043321819608,Midnight Whisper,US-AMR-25-00006,7737,0.0062,47.97,USD,Stream
2025-01,2025-01,Spotify,United States,Midnight Echo,Moonlit Shadows,1326773602609,Moonlit Shadows,US-AMR-25-00073,4715,0.006,28.29,USD,Stream
2025-03,2025-03,Spotify,United States,Neon Sky,City Reflections,6342160733751,Urban Mirage,US-AMR-25-00127,5890,0.0062,36.52,USD,Stream
2025-02,2025-02,Spotify,United States,Wild Horizon,Dust & Freedom,9091699854358,Freedom Call,US-AMR-25-00094,3042,0.0061,18.56,USD,Stream
2025-02,2025-02,Tidal,United States,Electric Avenue,Voltage Highway,6474687234302,Spark Journey,US-AMR-25-00086,2633,0.0089,23.43,USD,Stream
2025-03,2025-03,Deezer,Chile,Crystal Beats,Bassline Revolution,1822782489632,Pulse Reactor,US-AMR-25-00051,558,0.0033,1.84,USD,Stream
2025-03,2025-03,Deezer,United Kingdom,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,729,0.006,4.37,USD,Stream
2025-02,2025-02,Spotify,South Korea,Amy Winters,Autumn Leaves,1669784801846,Fading Colors,US-AMR-25-00042,4531,0.005,22.66,USD,Stream
2025-03,2025-03,Spotify,China,John Legend,Smooth Horizons,1615594078169,Timeless Love,US-AMR-25-00011,3225,0.0041,13.22,USD,Stream
2025-03,2025-03,Spotify,Canada,Electric Avenue,Night Drive,9805009788208,Neon Road,US-AMR-25-00089,2935,0.0061,17.9,USD,Stream
2025-01,2025-01,YouTube Official Content,Sweden,Wild Horizon,Roadside Ballads,3462475107993,Road Ballad,US-AMR-25-00103,1345,0.0039,5.25,USD,Stream
2025-03,2025-03,TikTok,United States,Wild Horizon,Endless Journey,2784980841249,Burning Miles,US-AMR-25-00099,346,0.0012,0.42,USD,Creation
2025-03,2025-03,Spotify,United States,John Legend,Legacy of Soul,9283276483505,Velvet Soul,US-AMR-25-00028,1489,0.0061,9.08,USD,Stream
2025-03,2025-03,YouTube UGC,Turkey,Electric Avenue,Night Drive,9805009788208,Midnight Highway,US-AMR-25-00088,2795,0.0008,2.24,USD,Creation
2025-02,2025-02,Apple Music,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,12015,0.0107,128.56,USD,Stream
2025-03,2025-03,Deezer,United Kingdom,Amy Winters,Whispering Winds,3056413953768,Soft Echoes,US-AMR-25-00033,2750,0.0058,15.95,USD,Stream
2025-02,2025-02,Apple Music,Other,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,1378,0.007,9.65,USD,Stream
2025-02,2025-02,Deezer,France,John Legend,Legacy of Soul,9283276483505,Velvet Soul,US-AMR-25-00028,157,0.005,0.79,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,3521,0.01,35.21,USD,Stream
2025-03,2025-03,TikTok,India,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,11533,0.0008,9.23,USD,Creation
2025-02,2025-02,Tidal,United States,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,5055,0.0087,43.98,USD,Stream
2025-02,2025-02,YouTube UGC,India,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,5593,0.001,5.59,USD,Creation
2025-02,2025-02,TikTok,Israel,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,2763,0.0009,2.49,USD,Creation
2025-01,2025-01,Tidal,United States,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,4483,0.0093,41.69,USD,Stream
2025-03,2025-03,Apple Music,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,9166,0.01,91.66,USD,Stream
2025-03,2025-03,Deezer,France,Neon Sky,City Reflections,6342160733751,Urban Mirage,US-AMR-25-00127,1156,0.0049,5.66,USD,Stream
2025-01,2025-01,Spotify,United States,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,3205,0.0063,20.19,USD,Stream
2025-02,2025-02,YouTube Official Content,Sweden,Neon Sky,Skyline Echoes,8262045053317,City Pulse,US-AMR-25-00122,3301,0.0038,12.54,USD,Stream
2025-02,2025-02,Spotify,United States,Midnight Echo,Echoes in the Dark,518347382999,Midnight Reflection,US-AMR-25-00067,5402,0.0061,32.95,USD,Stream
2025-02,2025-02,TikTok,Australia,Crystal Beats,Digital Dreams,5146270482810,Digital Sunset,US-AMR-25-00045,3235,0.0012,3.88,USD,Creation
2025-01,2025-01,YouTube UGC,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,3035,0.0014,4.25,USD,Creation
2025-02,2025-02,YouTube UGC,Belgium,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,315,0.0011,0.35,USD,Creation
2025-03,2025-03,Apple Music,France,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,2671,0.0095,25.37,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Amy Winters,Autumn Leaves,1669784801846,Fading Colors,US-AMR-25-00042,5073,0.0047,23.84,USD,Stream
2025-01,2025-01,Deezer,Ireland,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,944,0.005,4.72,USD,Stream
2025-03,2025-03,YouTube Official Content,Ukraine,John Legend,Legacy of Soul,9283276483505,Echoing Memories,US-AMR-25-00026,1622,0.003,4.87,USD,Stream
2025-02,2025-02,Soundcloud,Germany,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,5001,0.0044,22.0,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,John Legend,Legacy of Soul,9283276483505,Rhythm of the Heart,US-AMR-25-00025,6766,0.0045,30.45,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,John Legend,Legacy of Soul,9283276483505,Velvet Soul,US-AMR-25-00028,4068,0.0044,17.9,USD,Stream
2025-03,2025-03,Apple Music,Argentina,Midnight Echo,Shadow Symphony,7376311656674,Shadow Waltz,US-AMR-25-00076,1129,0.0058,6.55,USD,Stream
2025-01,2025-01,Spotify,Nigeria,Crystal Beats,Bassline Revolution,1822782489632,Revolution Groove,US-AMR-25-00057,3388,0.0039,13.21,USD,Stream
2025-03,2025-03,YouTube Official Content,Ireland,Wild Horizon,Roadside Ballads,3462475107993,Road Ballad,US-AMR-25-00103,284,0.0039,1.11,USD,Stream
2025-01,2025-01,Apple Music,Spain,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,2171,0.0077,16.72,USD,Stream
2025-03,2025-03,Apple Music,United Kingdom,Amy Winters,Frozen Tears,5328710122696,Frozen Tears,US-AMR-25-00037,1722,0.0109,18.77,USD,Stream
2025-01,2025-01,Spotify,Spain,Midnight Echo,Nocturnal Whispers,6247317810807,Whispering Shadows,US-AMR-25-00080,966,0.0044,4.25,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,5139,0.0043,22.1,USD,Stream
2025-03,2025-03,Deezer,United Kingdom,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,2827,0.0061,17.24,USD,Stream
2025-01,2025-01,Spotify,Philippines,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,641,0.004,2.56,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,Neon Sky,City Reflections,6342160733751,Starlight Parade,US-AMR-25-00128,1458,0.0109,15.89,USD,Stream
2025-02,2025-02,YouTube UGC,United States,Midnight Echo,Nocturnal Whispers,6247317810807,Moonlit Voice,US-AMR-25-00078,10273,0.0015,15.41,USD,Creation
2025-03,2025-03,Pandora,United States,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,7578,0.0076,57.59,USD,Stream
2025-02,2025-02,YouTube Official Content,Belgium,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,62,0.0033,0.2,USD,Stream
2025-03,2025-03,Deezer,France,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,8234,0.0054,44.46,USD,Stream
2025-03,2025-03,TikTok,Poland,Wild Horizon,Endless Journey,2784980841249,Journey’s End,US-AMR-25-00106,4312,0.0009,3.88,USD,Creation
2025-03,2025-03,Deezer,France,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,1913,0.0052,9.95,USD,Stream
2025-01,2025-01,Apple Music,United States,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,1655,0.0102,16.88,USD,Stream
2025-01,2025-01,Facebook and Instagram,India,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,3055,0.001,3.06,USD,Creation
2025-01,2025-01,YouTube UGC,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,14154,0.0015,21.23,USD,Creation
2025-03,2025-03,Pandora,United States,Neon Sky,Skyline Echoes,8262045053317,Urban Echo,US-AMR-25-00121,3508,0.0072,25.26,USD,Stream
2025-01,2025-01,Pandora,Canada,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,6400,0.0073,46.72,USD,Stream
2025-03,2025-03,YouTube Official Content,Australia,Electric Avenue,Night Drive,9805009788208,After Hours Drive,US-AMR-25-00090,7693,0.0047,36.16,USD,Stream
2025-01,2025-01,Spotify,United States,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,2181,0.0058,12.65,USD,Stream
2025-01,2025-01,YouTube Official Content,Sweden,Amy Winters,Autumn Leaves,1669784801846,September Song,US-AMR-25-00041,4276,0.0039,16.68,USD,Stream
2025-03,2025-03,YouTube Official Content,South Korea,Amy Winters,Twilight Melodies,7242388496966,Evening Ballad,US-AMR-25-00038,10021,0.0041,41.09,USD,Stream
2025-01,2025-01,Spotify,United States,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,850,0.0058,4.93,USD,Stream
2025-02,2025-02,YouTube Official Content,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,15626,0.0044,68.75,USD,Stream
2025-03,2025-03,YouTube Official Content,South Africa,Midnight Echo,Echoes in the Dark,518347382999,Silent Echoes,US-AMR-25-00069,644,0.0025,1.61,USD,Stream
2025-03,2025-03,Spotify,Italy,John Legend,Smooth Horizons,1615594078169,Timeless Love,US-AMR-25-00011,4780,0.0044,21.03,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Midnight Echo,Echoes in the Dark,518347382999,Midnight Reflection,US-AMR-25-00067,481,0.0045,2.16,USD,Stream
2025-01,2025-01,Pandora,Canada,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,5665,0.0078,44.19,USD,Stream
2025-01,2025-01,YouTube UGC,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,1448,0.0015,2.17,USD,Creation
2025-02,2025-02,Spotify,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,11201,0.0062,69.45,USD,Stream
2025-03,2025-03,Soundcloud,United States,John Legend,Timeless Love,7940265423516,Timeless Love,US-AMR-25-00011,4803,0.0047,22.57,USD,Stream
2025-03,2025-03,Apple Music,United States,Amy Winters,Autumn Leaves,1669784801846,Fading Colors,US-AMR-25-00042,12238,0.0103,126.05,USD,Stream
2025-03,2025-03,Deezer,France,Wild Horizon,Burning Miles,7401640052429,Burning Miles,US-AMR-25-00099,1680,0.0053,8.9,USD,Stream
2025-03,2025-03,Pandora,United States,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,7907,0.0075,59.3,USD,Stream
2025-02,2025-02,Spotify,France,Neon Sky,City Reflections,6342160733751,Reflected Lights,US-AMR-25-00126,8628,0.0051,44.0,USD,Stream
2025-02,2025-02,Apple Music,United Kingdom,Neon Sky,Neon Rain,5869232260256,Neon Rain,US-AMR-25-00124,9168,0.0108,99.01,USD,Stream
2025-01,2025-01,Apple Music,Canada,Crystal Beats,Bassline Revolution,1822782489632,Revolution Anthem,US-AMR-25-00061,2131,0.0104,22.16,USD,Stream
2025-02,2025-02,Pandora,United States,Crystal Beats,Bassline Revolution,1822782489632,Pulse Reactor,US-AMR-25-00051,1704,0.0071,12.1,USD,Stream
2025-02,2025-02,Apple Music,Philippines,Crystal Beats,Crystal Energy,8346578713310,Energy Flow,US-AMR-25-00064,1518,0.007,10.63,USD,Stream
2025-02,2025-02,Facebook and Instagram,United States,Wild Horizon,Ride or Die,1183842513545,Ride or Die,US-AMR-25-00100,3474,0.0016,5.56,USD,Creation
2025-01,2025-01,YouTube Official Content,Turkey,Midnight Echo,Shadow Symphony,7376311656674,Phantom Melody,US-AMR-25-00075,4623,0.0024,11.1,USD,Stream
2025-02,2025-02,Deezer,Brazil,Crystal Beats,Neon Hearts,7015430391171,Neon Hearts,US-AMR-25-00052,984,0.0032,3.15,USD,Stream
2025-01,2025-01,YouTube Official Content,United States,Midnight Echo,Silent Screams,106513338729,Silent Screams,US-AMR-25-00074,14024,0.0043,60.3,USD,Stream
2025-03,2025-03,Apple Music,France,Crystal Beats,Crystal Energy,8346578713310,Pulse Reactor,US-AMR-25-00051,5246,0.0089,46.69,USD,Stream
2025-03,2025-03,YouTube Official Content,South Africa,Electric Avenue,Electric Sunrise,8121913619393,Electric Sunrise,US-AMR-25-00091,4323,0.0023,9.94,USD,Stream
2025-03,2025-03,Spotify,Ireland,Amy Winters,Whispering Winds,3056413953768,Winter Silence,US-AMR-25-00034,1687,0.005,8.44,USD,Stream
2025-03,2025-03,Apple Music,United States,Wild Horizon,Wild Frontier,1182449353486,Wild Chase,US-AMR-25-00109,388,0.0103,4.0,USD,Stream
2025-01,2025-01,Spotify,South Korea,Wild Horizon,Endless Journey,2784980841249,Horizon Quest,US-AMR-25-00105,1817,0.0052,9.45,USD,Stream
2025-03,2025-03,YouTube Official Content,United States,Amy Winters,Autumn Leaves,1669784801846,Autumn Dreams,US-AMR-25-00043,1021,0.0046,4.7,USD,Stream
2025-02,2025-02,Spotify,United States,John Legend,Gentle Touch,3164752553416,Gentle Touch,US-AMR-25-00012,1694,0.0058,9.83,USD,Stream
2025-02,2025-02,YouTube Official Content,Other,Crystal Beats,Pulse Reactor,5098393010312,Pulse Reactor,US-AMR-25-00051,4687,0.003,14.06,USD,Stream
2025-01,2025-01,Pandora,United States,John Legend,Smooth Horizons,1615594078169,Ocean Breeze,US-AMR-25-00013,13158,0.0073,96.05,USD,Stream
2025-01,2025-01,Facebook and Instagram,United States,John Legend,Legacy of Soul,9283276483505,Timeless Love,US-AMR-25-00011,1403,0.0015,2.1,USD,Creation
2025-01,2025-01,Spotify,Chile,Wild Horizon,Roadside Ballads,3462475107993,Highway Song,US-AMR-25-00102,536,0.0033,1.77,USD,Stream
2025-01,2025-01,Soundcloud,Germany,Amy Winters,Whispering Winds,3056413953768,Whispers of Love,US-AMR-25-00031,2103,0.0047,9.88,USD,Stream
2025-02,2025-02,Spotify,United States,Crystal Beats,Digital Dreams,5146270482810,Digital Sunset,US-AMR-25-00045,685,0.0061,4.18,USD,Stream
